Numéro du support;Longitude;Latitude;Position;Insee;Lieu dit;Adresse;Code postal;Commune;Nature du support;Hauteur en m;Propriétaire
1871477;2.1261111111111113;49.028888888888886;"49°1'44.000""N 2°7'34.000""E";95572;LES BELLES VUES;RUE DE LA PATELLE BATIMENT 6 - PARC DES BELLEVUES;95310;SAINT OUEN L AUMONE;Pylône tubulaire;25.0;HIVORY
1871810;2.7283333333333335;49.01583333333333;"49°0'57.000""N 2°43'42.000""E";77525;LA COURTILLIÈRE;RUE DE MEAUX RD 9;77230;VINANTES;Pylône autostable;32.3;ATC FRANCE
1872116;2.4027777777777777;48.717777777777776;"48°43'4.000""N 2°24'10.000""E";91027;"";26 RUE DAGOBERT;91200;ATHIS MONS;Bâtiment;12.6;Société Privée
1873345;2.8652777777777776;48.97388888888889;"48°58'26.000""N 2°51'55.000""E";77143;LA TUILERIE;R HENRI BARBUSSE;77124;CREGY LES MEAUX;"Château d'eau - réservoir";20.0;"Commune, communauté de commune"
1874937;2.908888888888889;48.95722222222222;"48°57'26.000""N 2°54'32.000""E";77284;"";23 AV DE LA VICTOIRE RN 3 DIRECTION DE CHALONS;77100;MEAUX;"Château d'eau - réservoir";24.1;"Commune, communauté de commune"
1874950;2.7108333333333334;48.8925;"48°53'33.000""N 2°42'39.000""E";77464;"";"STADE R D'ANNET";77400;THORIGNY SUR MARNE;Pylône tubulaire;32.2;HIVORY
1874955;2.993611111111111;48.8725;"48°52'21.000""N 2°59'37.000""E";77270;LA BORDE;CHEM RURAL N°17 DE MONTGODEFROY;77580;MAISONCELLES EN BRIE;Pylône autostable;33.5;HIVORY
1875072;2.522222222222222;48.82055555555556;"48°49'14.000""N 2°31'20.000""E";94017;"";7 RUE BENOIT FRACHON;94500;CHAMPIGNY SUR MARNE;Pylône tubulaire;25.0;"Copropriété, Syndic, SCI"
1875258;2.194166666666667;48.7125;"48°42'45.000""N 2°11'39.000""E";91477;"";8 AVENUE AVENUE DE LA VAUVE;91120;PALAISEAU;Bâtiment;12.5;"Ets public , Minist, Synd mixt"
1875882;2.875;48.965833333333336;"48°57'57.000""N 2°52'30.000""E";77284;"";43 B AV CLÉMENCEAU;77100;MEAUX;Immeuble;20.0;"Copropriété, Syndic, SCI"
1877061;2.5125;48.81305555555556;"48°48'47.000""N 2°30'45.000""E";94017;"";23-25 RUE DE LA MARNE;94500;CHAMPIGNY SUR MARNE;Immeuble;19.4;Société HLM
1877876;2.477222222222222;48.94833333333333;"48°56'54.000""N 2°28'38.000""E";93005;"";94 RUE BLAISE PASCAL;93600;AULNAY SOUS BOIS;Pylône autostable;20.0;SFR
1879727;2.1769444444444446;48.93333333333333;"48°56'0.000""N 2°10'37.000""E";78311;"";134 RUE DE CHANZY;78800;HOUILLES;Bâtiment;12.0;Société Privée
1879848;1.857222222222222;48.995555555555555;"48°59'44.000""N 1°51'26.000""E";78327;"";CHEM DES CLOS RENARDS;78820;JUZIERS;Pylône autostable;20.0;HIVORY
1880004;2.348333333333333;48.846944444444446;"48°50'49.000""N 2°20'54.000""E";75105;"";8 RUE DESCARTES;75005;PARIS 5E ARRONDISSEMENT;Immeuble;26.4;Société HLM
1882380;2.3872222222222224;48.908055555555556;"48°54'29.000""N 2°23'14.000""E";93001;"";80 84 AVENUE DE LA REPUBLIQUE RESIDENCE ARPEJ CARMEN CARON;93300;AUBERVILLIERS;Immeuble;30.8;"Copropriété, Syndic, SCI"
1882791;2.446388888888889;48.79388888888889;"48°47'38.000""N 2°26'47.000""E";94028;"";87 AVENUE DU GENERAL DE GAULLE;94000;CRETEIL;Bâtiment;20.5;"Copropriété, Syndic, SCI"
1882907;2.3563888888888886;48.87111111111111;"48°52'16.000""N 2°21'23.000""E";75110;"";45 R DU FAUBOURG ST MARTIN;75010;PARIS 10E ARRONDISSEMENT;Bâtiment;23.0;Société HLM
1883906;2.361666666666667;48.85666666666667;"48°51'24.000""N 2°21'42.000""E";75104;"";22 RUE MALHER;75004;PARIS 4E ARRONDISSEMENT;Immeuble;26.1;Société Privée
1883908;2.3769444444444443;48.89527777777778;"48°53'43.000""N 2°22'37.000""E";75119;"";6 RUE BERNARD TETU;75019;PARIS 19E ARRONDISSEMENT;Immeuble;32.5;Société HLM
1884218;2.3577777777777778;48.861111111111114;"48°51'40.000""N 2°21'28.000""E";75103;"";51-53 R DES ARCHIVES;75003;PARIS 3E ARRONDISSEMENT;Immeuble;28.0;Société HLM
1884989;2.3166666666666664;48.86083333333333;"48°51'39.000""N 2°19'0.000""E";75107;"";"93 RUE DE L'UNIVERSITÉ";75007;PARIS 7E ARRONDISSEMENT;Bâtiment;22.1;Association
1885000;2.230277777777778;48.784166666666664;"48°47'3.000""N 2°13'49.000""E";92048;"";13 RUE PAUL DEMANGE;92360;MEUDON;Bâtiment;35.7;Société HLM
1885336;2.39;48.922777777777775;"48°55'22.000""N 2°23'24.000""E";93027;"";R DE LA GARE 60 R EMILE ZOLA;93120;COURNEUVE;Immeuble;27.5;"Copropriété, Syndic, SCI"
1885457;2.3294444444444444;48.844166666666666;"48°50'39.000""N 2°19'46.000""E";75106;"";129 BOULEVARD RASPAIL;75006;PARIS 6E ARRONDISSEMENT;Immeuble;31.0;"Copropriété, Syndic, SCI"
1885867;2.32;48.896388888888886;"48°53'47.000""N 2°19'12.000""E";75117;"";77 BD BESSIÉRES;75017;PARIS 17E ARRONDISSEMENT;Immeuble;33.7;Société HLM
1886042;2.2680555555555557;48.84111111111111;"48°50'28.000""N 2°16'5.000""E";75116;"";2 R VAN LOO;75116;PARIS 16E ARRONDISSEMENT;Bâtiment;33.3;Société HLM
1886679;2.3922222222222222;48.869166666666665;"48°52'9.000""N 2°23'32.000""E";75120;"";94 RUE DE MENILMONTANT;75020;PARIS 20E ARRONDISSEMENT;Immeuble;23.4;"Copropriété, Syndic, SCI"
1888010;2.3088888888888888;48.852777777777774;"48°51'10.000""N 2°18'32.000""E";75107;"";23 AVENUE DUQUESNE;75007;PARIS 7E ARRONDISSEMENT;Immeuble;22.5;"Copropriété, Syndic, SCI"
1888222;2.3786111111111112;48.85166666666667;"48°51'6.000""N 2°22'43.000""E";75111;"";13 RUE TROUSSEAU;75011;PARIS 11E ARRONDISSEMENT;Immeuble;27.0;Société Privée
1888228;2.285833333333333;48.88444444444445;"48°53'4.000""N 2°17'9.000""E";75117;PORTE DES TERNES;TUNNEL DU PÉRIPHÉRIQUE STADE PAUL FABER ( PTE DE VILLIERS );75017;PARIS 17E ARRONDISSEMENT;Tunnel;7.8;"Commune, communauté de commune"
1888549;2.236111111111111;48.925;"48°55'30.000""N 2°14'10.000""E";92025;"";178 R DES RENOUILLERS HOP LOUIS MOURIER;92700;COLOMBES;Bâtiment;44.5;Etablissement de soins
1888820;2.5;48.820277777777775;"48°49'13.000""N 2°30'0.000""E";94017;"";1 IMPASSE DES SAPINS;94500;CHAMPIGNY SUR MARNE;Immeuble;18.3;Société HLM
1889347;2.044722222222222;48.78666666666667;"48°47'12.000""N 2°2'41.000""E";78423;"";1 PLACE CHARLES DE GAULLE;78180;MONTIGNY LE BRETONNEUX;Immeuble;40.8;"Copropriété, Syndic, SCI"
1890117;2.258888888888889;48.81583333333333;"48°48'57.000""N 2°15'32.000""E";92040;"";"74, R DE L'ÉGALITÉ ZAC RODIN";92130;ISSY LES MOULINEAUX;Immeuble;26.5;Société HLM
1890252;2.3330555555555557;48.84916666666667;"48°50'57.000""N 2°19'59.000""E";75106;"";75-77 R BONAPARTE;75006;PARIS 6E ARRONDISSEMENT;Immeuble;29.0;"Ets public , Minist, Synd mixt"
1890708;2.4297222222222223;48.87138888888889;"48°52'17.000""N 2°25'47.000""E";93006;"";"6 R D'ESTIENNE D'ORVES";93170;BAGNOLET;Immeuble;40.5;Société HLM
1890719;2.25;48.82277777777778;"48°49'22.000""N 2°15'0.000""E";92040;"";4 AV JEAN MONNET;92130;ISSY LES MOULINEAUX;Immeuble;24.6;Société HLM
1890775;2.4008333333333334;48.80138888888889;"48°48'5.000""N 2°24'3.000""E";94081;"";8 AVENUE VICTOR HUGO;94400;VITRY SUR SEINE;Bâtiment;22.7;"Copropriété, Syndic, SCI"
1891185;2.4813888888888886;48.80861111111111;"48°48'31.000""N 2°28'53.000""E";94068;"";22 AV DE BOURGOGNE;94100;SAINT MAUR DES FOSSES;Immeuble;27.0;"Copropriété, Syndic, SCI"
1891216;2.477222222222222;48.818333333333335;"48°49'6.000""N 2°28'38.000""E";94042;"";15 AV DU PRÉSIDENT WILSON RÉSIDENCE ROND-POINT;94340;JOINVILLE LE PONT;Immeuble;29.4;Société HLM
1891231;2.5316666666666667;48.721944444444446;"48°43'19.000""N 2°31'54.000""E";94075;"";8 BD  RICHERAND CLINIQUE DIÉTÉTIQUE;94440;VILLECRESNES;Immeuble;19.6;Etablissement de soins
1891235;2.326111111111111;48.80388888888889;"48°48'14.000""N 2°19'34.000""E";94003;"";11/13 RUE GUY GOUYON DU VERGER;94110;ARCUEIL;Immeuble;24.2;"Copropriété, Syndic, SCI"
1891810;1.9925;48.933055555555555;"48°55'59.000""N 1°59'33.000""E";78672;LES GRANDS GROUX;"ROUTE D'ORGEVAL";78670;VILLENNES SUR SEINE;pylône arbre;21.6;ON TOWER FRANCE
1893002;2.5277777777777777;48.71;"48°42'36.000""N 2°31'40.000""E";94075;"";CHEM DE CLOSEAUX R PERPENDICULAIRE À LA R DE BRUNOY;94440;VILLECRESNES;pylône arbre;30.0;HIVORY
1893014;2.251388888888889;48.80638888888889;"48°48'23.000""N 2°15'5.000""E";92023;"";81 AVENUE ADOLPHE SCHNEIDER;92140;CLAMART;Immeuble;17.5;Association
1894909;2.2891666666666666;48.85166666666667;"48°51'6.000""N 2°17'21.000""E";75115;"";"28, RUE DU DOCTEUR FINLAY";75015;PARIS 15E ARRONDISSEMENT;Bâtiment;30.0;Société Privée
1895518;2.169722222222222;48.83972222222222;"48°50'23.000""N 2°10'11.000""E";92033;"";"104, BOULEVARD RAYMOND-POINCARÉ HOPITAL RAYMOND POINCARE";92380;GARCHES;Bâtiment;22.2;Etablissement de soins
1895530;2.2605555555555554;48.84388888888889;"48°50'38.000""N 2°15'38.000""E";75116;"";54 RUE MICHEL ANGE;75116;PARIS 16E ARRONDISSEMENT;Immeuble;36.5;"Copropriété, Syndic, SCI"
1895534;2.1694444444444443;48.81944444444444;"48°49'10.000""N 2°10'10.000""E";92077;"";179 RUE DE VERSAILLES;92410;VILLE D AVRAY;Immeuble;19.4;"Copropriété, Syndic, SCI"
1895603;2.2405555555555554;48.98916666666667;"48°59'21.000""N 2°14'26.000""E";95252;"";38 RUE DE LA MARE DES NOUES;95130;FRANCONVILLE;Immeuble;18.0;Société HLM
1896092;2.3891666666666667;48.879444444444445;"48°52'46.000""N 2°23'21.000""E";75119;"";80 RUE BOTZARIS;75019;PARIS 19E ARRONDISSEMENT;Immeuble;32.5;"Copropriété, Syndic, SCI"
1896129;2.3422222222222224;48.84527777777778;"48°50'43.000""N 2°20'32.000""E";75105;"";"216, R ST JACQUES";75005;PARIS 5E ARRONDISSEMENT;Immeuble;27.3;"Copropriété, Syndic, SCI"
1896594;2.5341666666666667;48.7825;"48°46'57.000""N 2°32'3.000""E";94055;"";"AV. OLIVIER D'ORMESSON 2 R D'AMBOLIE";94490;ORMESSON SUR MARNE;Pylône tubulaire;16.7;TOTEM
1897314;2.24;48.801944444444445;"48°48'7.000""N 2°14'24.000""E";92048;"";6 R GEORGES LANGROGNET LYCÉE RABELAIS;92190;MEUDON;Immeuble;22.3;"Ets public , Minist, Synd mixt"
1897337;2.328333333333333;48.70777777777778;"48°42'28.000""N 2°19'42.000""E";91432;"";"8, R DE L'ORMETEAU";91420;MORANGIS;Immeuble;26.4;Société HLM
1897450;2.253888888888889;48.90555555555556;"48°54'20.000""N 2°15'14.000""E";92035;"";5 BOULEVARD DE LA REPUBLIQUE;92250;GARENNE COLOMBES;Immeuble;22.3;Société HLM
1898359;2.2416666666666667;48.894444444444446;"48°53'40.000""N 2°14'30.000""E";92026;LA DÉFENSE 6 - QUARTIER GAMBET;8 SQ HENRI RÉGNAULT RÉSIDENCE LECLERC;92400;COURBEVOIE;Immeuble;56.0;Société HLM
1898363;2.238611111111111;48.89555555555555;"48°53'44.000""N 2°14'19.000""E";92026;"";"14 AV DE L'ARCHE TOUR COLISÉE";92400;COURBEVOIE;Bâtiment;42.0;Société Privée
1898367;2.2466666666666666;48.896388888888886;"48°53'47.000""N 2°14'48.000""E";92026;"";42 R DE BITCHE TOUR CEDRE;92400;COURBEVOIE;Immeuble;30.8;"Copropriété, Syndic, SCI"
1898375;2.2444444444444445;48.89416666666666;"48°53'39.000""N 2°14'40.000""E";92026;"";"22 R D'ABOUKIR";92400;COURBEVOIE;Immeuble;14.4;Société HLM
1898384;2.236666666666667;48.893055555555556;"48°53'35.000""N 2°14'12.000""E";92062;PARIS LA DÉFENSE;"LES COLLINES DE L'ARCHE BÂTIMENT F CONCORDE";92800;PUTEAUX;Immeuble;38.0;"Copropriété, Syndic, SCI"
1899964;2.1769444444444446;48.84722222222222;"48°50'50.000""N 2°10'37.000""E";92076;"";21 RUE PROFESSEUR VICTOR PAUCHET;92420;VAUCRESSON;pylône arbre;21.0;"Copropriété, Syndic, SCI"
1899966;2.391111111111111;48.82111111111111;"48°49'16.000""N 2°23'28.000""E";94041;"";1 5 RUE JEAN JACQUES ROUSSEAU;94200;IVRY SUR SEINE;Immeuble;53.3;"Copropriété, Syndic, SCI"
1901095;2.3;48.86611111111111;"48°51'58.000""N 2°18'0.000""E";75108;"";12 AV MARCEAU;75008;PARIS 8E ARRONDISSEMENT;Bâtiment;30.6;"CCI,Ch Metiers,Port Aut,Aérop"
1901103;2.2980555555555555;48.84527777777778;"48°50'43.000""N 2°17'53.000""E";75115;"";2 RUE MEILHAC;75015;PARIS 15E ARRONDISSEMENT;Immeuble;32.1;"Copropriété, Syndic, SCI"
1901123;2.233611111111111;48.84222222222222;"48°50'32.000""N 2°14'1.000""E";92012;"";7 ALLÉE JEAN BAPTISTE DUMAS;92100;BOULOGNE BILLANCOURT;Immeuble;31.7;Société HLM
1901142;2.347777777777778;48.81472222222222;"48°48'53.000""N 2°20'52.000""E";94037;"";76 RUE CHARLES FREROT;94250;GENTILLY;Immeuble;28.4;"Copropriété, Syndic, SCI"
1901284;2.0836111111111113;48.83638888888889;"48°50'11.000""N 2°5'1.000""E";78043;"";18 ROUTE DE SAINT-CYR CENTRE EQUESTRE DE BAILLY;78870;BAILLY;Pylône tubulaire;13.5;ON TOWER FRANCE
1901604;2.483888888888889;48.81027777777778;"48°48'37.000""N 2°29'2.000""E";94068;LE VIEUX SAINT MAUR;AV ANDRÉE CIMETIÈRE DE CONDÉ;94100;SAINT MAUR DES FOSSES;pylône arbre;36.0;HIVORY
1902022;2.3791666666666664;48.848055555555554;"48°50'53.000""N 2°22'45.000""E";75112;"";20 22 RUE BECCARIA;75012;PARIS 12E ARRONDISSEMENT;Immeuble;26.8;Société HLM
1902024;2.352777777777778;48.80777777777778;"48°48'28.000""N 2°21'10.000""E";94043;"";13 ROUTE STRATEGIQUE;94270;KREMLIN BICETRE;Immeuble;26.5;Société HLM
1903032;2.374722222222222;48.82527777777778;"48°49'31.000""N 2°22'29.000""E";75113;"";27 RUE DU DESSOUS DES BERGES;75013;PARIS 13E ARRONDISSEMENT;Immeuble;29.6;"Copropriété, Syndic, SCI"
1903036;2.0719444444444446;48.72222222222222;"48°43'20.000""N 2°4'19.000""E";78356;LA CROIX AUX BUIS;CHEMIN RURAL N°12 DIT DE GOMBERVILLE;78114;MAGNY LES HAMEAUX;Pylône autostable;30.5;ON TOWER FRANCE
1903038;2.0508333333333333;48.9275;"48°55'39.000""N 2°3'3.000""E";78498;CITE DU CLOS D ARCY;32 RUE MADELEINE CHARTIER;78300;POISSY;Immeuble;36.1;Société HLM
1903044;2.2841666666666667;48.886944444444445;"48°53'13.000""N 2°17'3.000""E";92044;"";4 RUE LOUISE MICHEL;92300;LEVALLOIS PERRET;Immeuble;25.7;"Copropriété, Syndic, SCI"
1903324;2.2794444444444446;48.82222222222222;"48°49'20.000""N 2°16'46.000""E";92040;"";"11 R DE L'ABBÉ DERRY";92130;ISSY LES MOULINEAUX;Immeuble;23.1;Société HLM
1903342;2.3041666666666667;48.81666666666667;"48°49'0.000""N 2°18'15.000""E";92046;"";60 AV AUGUSTIN DUMONT RÉSIDENCE DUMONT;92240;MALAKOFF;Immeuble;37.0;Société HLM
1903346;2.3152777777777778;48.74666666666667;"48°44'48.000""N 2°18'55.000""E";92002;"";1 RUE DUNOYER DE SEGONZAC;92160;ANTONY;Immeuble;57.5;Société HLM
1904212;2.235;48.8975;"48°53'51.000""N 2°14'6.000""E";92026;"";6 RUE LE TINTORET;92400;COURBEVOIE;Bâtiment;33.5;Société HLM
1904504;2.3202777777777777;48.84111111111111;"48°50'28.000""N 2°19'13.000""E";75115;GARE SNCF PARIS MONTPARNASSE;17 BOULEVARD VAUGIRARD;75015;PARIS 15E ARRONDISSEMENT;Bâtiment;45.0;SNCF
1905232;2.868611111111111;48.96055555555556;"48°57'38.000""N 2°52'7.000""E";77284;"";"RUE ORGEMONT  48.960419 , 2.868555";77100;MEAUX;Pylône tubulaire;40.0;ON TOWER FRANCE
1905234;2.0452777777777778;48.786944444444444;"48°47'13.000""N 2°2'43.000""E";78423;"";1 PLACE CHARLE DE GAULLE IMMEUBLE LE CENTRAL GARE;78180;MONTIGNY LE BRETONNEUX;Bâtiment;39.0;"Copropriété, Syndic, SCI"
1905244;2.383611111111111;48.91444444444444;"48°54'52.000""N 2°23'1.000""E";93001;"";2 RUE CHARRON;93300;AUBERVILLIERS;Immeuble;18.6;Particulier
1905246;2.4611111111111112;48.93555555555555;"48°56'8.000""N 2°27'40.000""E";93007;"";34 AVENUE PIERRE ET MARIE CURIE;93150;BLANC MESNIL;Immeuble;16.7;"Copropriété, Syndic, SCI"
1905577;2.2058333333333335;48.841944444444444;"48°50'31.000""N 2°12'21.000""E";92064;"";3 RUE PASTEUR ENTRÉE 1-2 RÉSIDENCE LES BOUCLES DE LA REINE;92210;SAINT CLOUD;Immeuble;16.5;Société HLM
1905898;2.3825;48.967777777777776;"48°58'4.000""N 2°22'57.000""E";93072;"";32 R CHARLES PERRIN;93240;STAINS;Bâtiment;20.0;"Copropriété, Syndic, SCI"
1906082;2.3008333333333333;48.778333333333336;"48°46'42.000""N 2°18'3.000""E";92071;"";30 AV DU PRESIDENT FRANKLIN ROOSEVELT;92330;SCEAUX;Bâtiment;16.6;Association
1906086;2.447222222222222;48.87694444444445;"48°52'37.000""N 2°26'50.000""E";93063;"";180 R JEAN JAURÈS;93230;ROMAINVILLE;Immeuble;31.0;Société HLM
1906090;2.528611111111111;48.86527777777778;"48°51'55.000""N 2°31'43.000""E";93050;"";8 R DU PRÉSIDENT JOHN KENNEDY;93330;NEUILLY SUR MARNE;Immeuble;22.0;"Copropriété, Syndic, SCI"
1906131;2.513888888888889;48.93666666666667;"48°56'12.000""N 2°30'50.000""E";93071;"";2 R DU DR SCHAEFFNER;93270;SEVRAN;Immeuble;28.0;Société HLM
1906253;2.275;48.848333333333336;"48°50'54.000""N 2°16'30.000""E";75116;"";49 AVENUE DE VERSAILLES;75016;PARIS 16E ARRONDISSEMENT;Bâtiment;31.5;"Copropriété, Syndic, SCI"
1906606;2.0480555555555555;48.92472222222222;"48°55'29.000""N 2°2'53.000""E";78498;"";48-52 AV FERNAND LEFEBVE IMMEUBLE I3F CITE MABILLE;78300;POISSY;Immeuble;44.3;Société HLM
1906610;2.256111111111111;48.885555555555555;"48°53'8.000""N 2°15'22.000""E";92051;"";225 AV DU GÉNÉRAL DE GAULLE;92200;NEUILLY SUR SEINE;Immeuble;41.7;"Copropriété, Syndic, SCI"
1906614;2.3841666666666668;48.79472222222222;"48°47'41.000""N 2°23'3.000""E";94081;"";"23, AV EUGÈNE PELLETAN PARKING GARAGE RENAULT";94400;VITRY SUR SEINE;Bâtiment;19.6;Société Privée
1906682;2.296666666666667;48.81361111111111;"48°48'49.000""N 2°17'48.000""E";92046;"";52 R PAUL VAILLANT COUTURIER;92240;MALAKOFF;Immeuble;24.0;"Copropriété, Syndic, SCI"
1906757;2.2919444444444443;48.84722222222222;"48°50'50.000""N 2°17'31.000""E";75115;"";80 RUE DU THEATRE;75015;PARIS 15E ARRONDISSEMENT;Immeuble;34.0;"Copropriété, Syndic, SCI"
1906768;2.2619444444444445;48.8425;"48°50'33.000""N 2°15'43.000""E";75116;"";62 BOULEVARD EXELMANS;75116;PARIS 16E ARRONDISSEMENT;Immeuble;28.5;"Copropriété, Syndic, SCI"
1907319;2.338611111111111;48.87833333333333;"48°52'42.000""N 2°20'19.000""E";75109;"";6 R LAFERRIÈRE;75009;PARIS 9E ARRONDISSEMENT;Immeuble;30.0;"Copropriété, Syndic, SCI"
1907325;2.0008333333333335;48.776666666666664;"48°46'36.000""N 2°0'3.000""E";78621;"";20/22 RUE JEAN JAURES RESIDENCE DE LA MAIRIE;78190;TRAPPES;Immeuble;24.6;"Copropriété, Syndic, SCI"
1907552;2.160277777777778;48.90027777777778;"48°54'1.000""N 2°9'37.000""E";78146;"";58 BLD JEAN JAURES;78400;CHATOU;Immeuble;30.0;Société HLM
1907767;2.1375;49.053333333333335;"49°3'12.000""N 2°8'15.000""E";95572;"";"27 AVENUE DE L'AIGUILLETTE LA POSTE";95310;SAINT OUEN L AUMONE;Bâtiment;20.8;La Poste
1907997;1.7022222222222223;48.98833333333333;"48°59'18.000""N 1°42'8.000""E";78362;"";29 R JEAN JAOUEN;78711;MANTES LA VILLE;Immeuble;28.0;Société HLM
1908145;2.246111111111111;48.83305555555555;"48°49'59.000""N 2°14'46.000""E";92012;"";76 BOULEVARD DE LA REPUBLIQUE;92100;BOULOGNE BILLANCOURT;Immeuble;30.2;Société Privée
1908147;2.3472222222222223;48.943333333333335;"48°56'36.000""N 2°20'50.000""E";93066;"";5 RUE DE LA POTERIE;93200;SAINT DENIS;Pylône tubulaire;21.0;ON TOWER FRANCE
1908477;2.178888888888889;48.68277777777778;"48°40'58.000""N 2°10'44.000""E";91692;"";1 PL DE SAVOIE RÉSIDENCE CHANTEREINE BÂT 1;91940;ULIS;Immeuble;19.0;Société HLM
1909294;2.27;48.85583333333334;"48°51'21.000""N 2°16'12.000""E";75116;"";46 AVENUE DE MOZART;75016;PARIS 16E ARRONDISSEMENT;Immeuble;31.3;"Copropriété, Syndic, SCI"
1909762;2.386111111111111;48.67583333333333;"48°40'33.000""N 2°23'10.000""E";91687;"";70 AVENUE DU GENERAL DE GAULLE;91170;VIRY CHATILLON;Immeuble;34.7;"Copropriété, Syndic, SCI"
1909769;2.549166666666667;48.84027777777778;"48°50'25.000""N 2°32'57.000""E";93051;"";2 BD DU LEVANT HOTEL MERCURE;93160;NOISY LE GRAND;Immeuble;30.1;Société Privée
1909776;2.195;48.68083333333333;"48°40'51.000""N 2°11'42.000""E";91692;"";1 AVENUE PARANA LES ULIS;91940;ULIS;Bâtiment;25.2;"Copropriété, Syndic, SCI"
1909804;2.2675;48.82555555555555;"48°49'32.000""N 2°16'3.000""E";92040;"";88 BD GALLIÉNI;92130;ISSY LES MOULINEAUX;Bâtiment;30.6;Société Privée
1909817;2.21;48.86083333333333;"48°51'39.000""N 2°12'36.000""E";92064;"";9 AV DE LA FOUILLEUSE FOYER-LOGEMENT LES JOURS HEUREUX;92210;SAINT CLOUD;Bâtiment;23.6;Etablissement de soins
1910227;2.241111111111111;48.83722222222222;"48°50'14.000""N 2°14'28.000""E";92012;"";114 BISBOULEVARD JEAN JAURÈS;92100;BOULOGNE BILLANCOURT;Bâtiment;16.8;Société HLM
1910229;2.399722222222222;48.91166666666667;"48°54'42.000""N 2°23'59.000""E";93001;"";42 ALLEE ALBERT GIRARD;93300;AUBERVILLIERS;Bâtiment;28.0;"Copropriété, Syndic, SCI"
1910947;2.1591666666666667;48.868611111111115;"48°52'7.000""N 2°9'33.000""E";92063;"";R DU COMMANDANT JACQUOT CHE DE LA JONCHÈRE / A 86;92500;RUEIL MALMAISON;Bâtiment;17.2;"Sociétés d'Autoroutes"
1911617;2.3936111111111114;48.84638888888889;"48°50'47.000""N 2°23'37.000""E";75112;"";6 RUE MARIE BENOIST;75012;PARIS 12E ARRONDISSEMENT;Immeuble;30.0;"Copropriété, Syndic, SCI"
1911740;2.330277777777778;48.74888888888889;"48°44'56.000""N 2°19'49.000""E";94034;"";CHEMIN DES OTAGES CENTRE TECHNIQUE MUNICIPAL;94260;FRESNES;Pylône autostable;44.4;HIVORY
1911744;2.2369444444444446;48.93333333333333;"48°56'0.000""N 2°14'13.000""E";95018;"";10 AVENUE DU MARAIS;95100;ARGENTEUIL;Pylône autostable;20.0;HIVORY
1911771;2.3433333333333333;48.77777777777778;"48°46'40.000""N 2°20'36.000""E";94038;"";18 RUE HENRI THIRARD IMMEUBLE RESIDENCE PICARDIE;94240;HAY LES ROSES;Immeuble;51.0;"Copropriété, Syndic, SCI"
1911777;2.288611111111111;48.768055555555556;"48°46'5.000""N 2°17'19.000""E";92019;"";1 PL LÉO DÉLIBES;92290;CHATENAY MALABRY;Immeuble;17.6;Société Privée
1911920;2.3430555555555554;48.76888888888889;"48°46'8.000""N 2°20'35.000""E";94021;"";9 AVENUE DE LA CROIX DU SUD;94550;CHEVILLY LARUE;Pylône tubulaire;31.0;HIVORY
1912237;2.3694444444444445;48.983333333333334;"48°59'0.000""N 2°22'10.000""E";95585;"";8 ROUTE DE GROSLAY;95200;SARCELLES;Pylône tubulaire;13.0;SFR
1912241;2.3983333333333334;48.98388888888889;"48°59'2.000""N 2°23'54.000""E";95585;"";RUE EMILE ZOLA STADE EMILE ZOLA;95200;SARCELLES;Pylône tubulaire;32.0;HIVORY
1912597;2.375;48.85138888888889;"48°51'5.000""N 2°22'30.000""E";75112;"";84 RUE DU FAUBOURG SAINT-ANTOINE;75012;PARIS 12E ARRONDISSEMENT;Immeuble;28.5;Société HLM
1912692;2.3933333333333335;48.790277777777774;"48°47'25.000""N 2°23'36.000""E";94081;"";3 R ST GERMAIN;94400;VITRY SUR SEINE;Bâtiment;35.3;Société HLM
1912791;2.5575;48.96527777777778;"48°57'55.000""N 2°33'27.000""E";93078;"";255 BOULEVARD ROBERT BALLANGER;93420;VILLEPINTE;Pylône tubulaire;27.0;HIVORY
1912801;2.0833333333333335;49.045;"49°2'42.000""N 2°5'0.000""E";95500;"";5 RUE PIERRE DE COUBERTIN STADE DE RUGBY;95000;PONTOISE;Pylône tubulaire;25.0;HIVORY
1912823;2.4813888888888886;48.88805555555555;"48°53'17.000""N 2°28'53.000""E";93010;"";R MARCEL DASSAULT;93140;BONDY;Pylône tubulaire;17.0;SFR
